words,sentiment_coeff
atteindr,-36.15743716770116
sorm,-33.445790471573865
ignor,-24.726729544993496
cle,-34.15233848070266
bouffon,-28.045810619745424
macronmenteur,-35.85326279068022
journ,-16.33866962865772
propag,-24.371303933314692
suicid,-37.372806276262416
dent,-30.407006018665594
gest,-34.04678491253955
tyran,-29.048001780738215
hypocris,-38.752235542987705
inefficac,-28.2450969730825
instagram,0.0
jet,-37.009320817884145
tribunal,-31.83589196681694
minabl,-42.23399120134461
enferm,-43.196076317775216
sum,-35.853710007620734
bcp,-35.90632395786679
bureau,-36.34194273992235
us,-38.67453347716976
comp,-20.838225593181107
cingl,-43.612607871733076
eau,-30.77795619129448
nerv,-12.863208179678784
irrespons,-35.29039092489342
marqu,-35.81212753725826
illicit,-27.568007170473265
holocaust,-40.13022397190881
injustic,-2.2961457324804075
holland,-33.88566243399307
info,-34.95169519658577
support,-39.90380445930215
account,0.0
anglais,-9.473278821450444
cembr,-21.76825370905576
express,-22.238314152284772
religion,-38.593256850654605
taient,-36.71650853629964
cod,-38.92721264442982
logo,0.0
constat,-37.125909740016105
abandon,-38.83487891221406
corrompu,-33.44764433885677
valis,-28.54886872206603
se,-33.50431814066218
plupart,-35.052951038095166
camp,-33.08501393927865
content,-38.77397458225952
souffr,-34.396482748505264
exploit,-32.47651231697385
quenc,-34.802423759993275
totalitair,-35.82990684851506
confirm,-36.1025137804516
unir,-35.345042506865695
personnag,-32.60359970330525
ly,-45.57163814575498
bonsoir,-41.89417660245114
dibl,-27.536414722647095
protect,-34.63374064412651
dispar,-27.477717275278817
oppos,-39.90594313824679
corn,-14.121232021545481
br,-33.599744090331136
poubel,-37.99366123317168
vert,-25.921655347367867
passvaccinal,-40.76005670646078
candidatur,-30.404841284513335
quotidien,-38.72019231142767
stupid,-34.06778892608414
nocid,-39.32572683199811
collect,-35.18493800596726
aveugl,-32.51723181323039
reconqu,-24.767283335927747
convaincr,-32.22665443039311
poison,-42.54396240281895
boug,-42.578477385309334
micro,-29.591585420312644
passag,-23.87094333052699
adress,-41.20588643038199
sav,-19.4142291573399
bloqu,-27.419475843536983
bitcoin,0.0
thod,-33.528706406381374
doigt,-16.65347468977981
transform,-32.61002586558509
fric,-36.70837350747277
calm,-43.50670986581397
qd,-27.563967009362077
chien,-20.789733961553562
brer,-34.748345194342996
laboratoir,-24.902619908820377
connaiss,-38.418462379575466
contact,-31.891497881784336
apport,-35.751542380738485
malien,-35.17323027469456
exprim,-42.99281472128884
fich,-22.93078857421747
destruct,-30.55157888257163
creux,-22.6530333165964
crev,-31.665021209401534
autor,-30.173567579880622
st,-26.28342062235138
naturel,-35.34077565345811
habitud,-22.95146378320587
macronestunpsychopath,-35.1561122771633
parod,-14.246420092281262
passvaccinaldelahont,-36.99971683622761
taux,-30.842869047577164
rassur,-34.72378399873304
officiel,-45.64727325112053
trudeau,-15.603452459154141
contraindr,-32.94559473978295
bugg,0.0
cliqu,-43.44479972434428
approch,-21.99004935043992
ance,-26.814686138511643
trust,0.0
angleterr,-34.950895103381214
mouton,-24.757053135082277
inspir,-35.13943350882025
entrain,-13.608348457369871
ouvertur,-42.595862394885145
natur,-34.31632582224158
lecteur,-36.353130822806506
cri,-34.26081828042474
need,0.0
passevaccinal,-42.24432247940073
exclam,-4.5521303395997785
panth,-42.84427413829461
gilet,-21.496920906957435
ex,-34.44263158892012
ussir,-13.641307797407187
cis,-36.5703628979094
hacked,0.0
big,-22.353914335599267
lost,0.0
binanc,0.0
rapid,-45.18108346022865
minut,-27.72059923226973
ob,-36.110938024892626
solidair,-30.78875678261983
intro,0.0
tocard,-51.17245716531595
paul,-9.455827436621336
command,-38.87059387921044
autour,-31.07932650197696
ros,-34.86664559536427
convers,-32.104898789040206
rieus,-41.38653438923717
char,-34.46996848482376
tech,-22.96336854018124
metamask,0.0
joieroul,-2.927005239924752
uber,-15.493852871752004
pro,-20.716668822570686
mass,-36.45694498437514
corrupt,-40.86538766417925
faillit,-41.359252567762006
attract,-31.007499339015908
uni,-38.29176505653852
migr,-42.06692163858966
vacanc,-29.887782239500634
gle,-26.677163702771065
transmiss,-29.416945889911638
job,-30.281982585758477
rapproch,-13.542435702806637
stopp,-40.02364060795301
voisin,-31.47128433920253
vrp,-40.02488238114613
riod,-32.126523226924036
usin,-38.632392217138
secret,-28.702834602714432
min,-25.591435458193516
truis,-42.923008924240065
saut,-33.55831357436756
text,-35.602918745435716
proc,-41.91563541416741
covax,-31.97813770234892
rabl,-34.435702849961984
propo,-35.64188687195919
soumettr,-26.834742374764172
univer,-42.233705427308124
distribu,-38.081640766647325
log,-40.42545337384325
fabriqu,-34.938419210449396
art,-34.15903515387646
ansdetrop,-10.827385059608918
paiss,-3.0720464183684535
inflat,-31.94632238071472
escroc,-49.19037820036612
zemmourpresident,-46.91628665939484
pfu,-34.314782843869324
pol,-32.99032312616061
fanat,-26.569248124309066
quant,-14.027209674424416
secteur,-38.28817419859876
euh,-34.51673799597717
scienc,-34.10978414952435
fonctionnair,-14.960231482161753
gne,-28.192234211008078
urne,-25.234321044186466
hitl,-27.637357220597224
chant,-16.86109179869879
cool,-35.954683096382645
acteur,-33.145068004421674
milliardair,-38.30788509909669
poing,-8.903419089981664
souverain,-35.136320439574995
lik,-15.272425703885043
reconnaiss,-39.31438119881105
livraisoncamion,1.238937224350922
gamin,-24.679307114822524
gauch,-34.96664560862623
accompagn,-38.30060735346261
capital,-35.74324878839813
list,-41.5845969889922
labo,-37.49801427486809
jointesteint,-2.851243188170638
faibl,-32.28333536415844
comport,-38.450970221319494
soin,-28.448009494090915
civil,-30.661271018122985
court,-36.41516967257616
ation,-25.85401430530192
imposteur,-46.230470771508
viol,-29.961798209535374
banqu,-36.90783674474509
dorm,-25.23109461648978
coh,-33.60278883549589
agricultur,-36.222042707821124
galoman,-30.255778075648912
ressembl,-50.966276744674595
ident,-22.837970082350676
repos,-44.879745331159015
arnaqu,-33.113453347516916
ext,-29.23844630078354
employ,-40.88157000061588
coch,-2.888310136771079
tom,-21.397306024630677
individu,-33.277125782774625
ya,-29.371207582144436
mascarad,-27.608607258578168
sect,-19.137470969639242
pharmaceut,-25.308649647293443
cil,-22.225469647043774
enne,-35.64743424160778
trou,-29.256506467333033
pla,-39.686428110040985
ras,-24.451627312333578
molier,-23.45964142339777
amus,-33.230950319253566
enfonc,-15.831606336236808
vapeur,-8.65931206758302
agent,-37.355765541382276
roulantsvisag,-4.267649069040562
veran,-41.007076156966555
videnc,-21.513985260019233
gation,-34.88375642455588
cent,-35.56623630180347
chemin,-16.413624692139184
do,-29.321107268762045
abrut,-44.89176025480751
vident,-48.19931225701925
refair,-33.055377896898364
lead,-34.161668816563754
hasard,-39.06919840255905
favor,-34.70286189468806
autoris,-34.855640162710905
succ,-41.9951275485862
cont,-40.35921287395249
merveil,-32.94499119853352
initi,-40.12616093067863
cessair,-39.257470205571515
guis,-40.21161958393132
bras,-37.619028558068635
actionnair,-36.04129267211153
cu,-39.53814111876992
fameux,-23.194077281728983
arrog,-23.546546208441058
pharm,-23.011215470297365
brill,1.312426929703779
unis,-38.056711461312574
boir,-32.050252275355035
cok,-31.116797766147613
cours,-17.558426626878575
lobby,-26.95734598574087
psy,-41.108570614292
inde,-33.228589380129854
statut,-38.16487125199511
cl,-40.432499348107044
continent,-42.348355171320655
dynast,-3.074067861460324
toil,1.2367954819156088
aupr,-34.02655656380591
agress,-37.65396832932191
champion,-20.25076766835318
esclav,-26.980464485296988
saint,-30.83755179933673
ordur,-36.02698992067842
avar,-27.63015841183107
smic,-25.999327222532386
modern,-41.80190104023676
jol,-31.074856535270747
incarn,-41.04955639010131
imb,-21.98459324205197
polici,-38.558464256340244
va,-18.018452810558767
rout,-28.501624696970147
logiqu,-30.000370929701436
champagn,-35.89397511765421
arret,-38.70404352849697
appr,-12.707604150325643
territoir,-31.83031815291182
redescendr,-28.952914792083053
publiqu,-34.90099116608572
repent,-31.63401088975944
top,-39.89764068854948
charl,-15.658494001536559
urgent,-39.64789153270534
blablabl,-7.91603041977568
fak,-35.57227097085191
nuit,-24.057401536560548
magnif,-34.718397359341935
humil,-46.41149928586948
constitu,-30.71572754659736
sombr,-38.269323908154654
vant,-39.108905150313106
dialogu,-40.23723068668594
espagnol,-35.51534872732834
diocr,-20.20340470575655
faim,-38.993105081893084
espoir,-31.944891664212545
enmerd,-29.829062137607664
facepalmerteint,-4.963513157543406
fiert,-21.3578896787539
bicep,-5.447037209171481
oradour,-23.376544554380995
suffis,-38.064482511462046
alis,-44.22585617444818
victoir,-32.910067152765706
kilometr,-33.27013105532685
tier,-39.538729547036006
pert,-38.09470800331115
te,-35.353592543853736
recherch,-44.329170410739806
culturel,-35.60322418647273
fais,-15.077472999494532
compliqu,-42.50937042554221
cerveau,-39.27837080526005
gueux,-42.859305174484675
transmettr,-36.19122879978292
reten,-40.26064345905487
sud,-31.075568147105226
misanthrop,-25.604186374026412
membr,-24.822469926299696
visit,-27.787783704729087
minist,-33.383503660602486
alli,-40.237294263503536
lament,-44.96330390909059
micron,-32.84744058553818
chaud,-30.558827950117465
voyag,-44.82807700819138
bo,-43.67146341004609
tripl,-28.108778108285243
princip,-38.15474998102117
retard,-7.656304870900826
discut,-45.78121286749923
arri,-38.02345435952302
brui,-4.350443313305668
ellement,-19.41470977387463
bleu,-10.566822238890538
disparaîtr,-41.36449679437266
putin,-40.12209007392
colog,-37.48269440273339
renouvel,-29.42423414932217
occas,-33.426309809302936
rendum,-19.55353512882964
pap,-35.174468311134724
french,-8.61998302911149
pauvret,-22.458033946626923
collabor,-24.66065795302314
puiss,-42.62392631249346
provoc,-28.77813819337365
dossi,-46.423592235493985
sist,-27.476039801096793
p,-41.04741277126711
volont,-43.02418623686009
envoy,-23.611600652565148
recul,-39.00512582496699
valid,-21.586443277040132
politicien,-30.02739947416083
new,-28.21770089970295
interrog,-10.647823202392939
oeuvr,-41.58647597481634
concurrent,-34.56988888874156
pler,-40.244659513692014
alert,-29.899035197200067
organ,-37.031933881147324
central,-32.99680380217789
endet,-24.9498597719295
rigol,-13.559783441456537
gentil,-44.427349557272635
elect,-26.44574645519694
atroc,-40.73019461393825
conf,-31.582585575702858
obten,-42.430741960665756
dollar,-27.131495159631143
ajout,-34.66292486146158
record,-31.6196056481748
parfois,-37.74186597018943
terror,-39.24679097557261
invit,-36.351816111730216
humili,-39.83620870299078
comprend,-38.31544165678748
biden,-30.854052659792448
chapp,-38.38538393803097
regret,-38.877633068753475
apparten,-41.14975547360776
veux,-33.734056065934865
su,-33.16221977539721
phas,-29.67651679127969
comiqu,-6.342402683229793
bruyammentvisag,-1.8958592621885118
ball,-38.86375582647787
domain,-44.58660941365872
foi,-39.76297495024273
financi,-34.37770371003214
indic,-9.395692484631754
remarqu,-35.02867788820828
cadeau,-46.406213922111114
bienvenu,-40.14247284170943
gitim,-17.21272151824046
affirm,-33.297084016646224
tjr,-37.74313947404631
troubl,-37.018024916658604
gel,-12.225632702526072
tition,-39.78508287729501
schizophr,-43.852132448301425
gav,-33.488221260195175
soit,-38.59057684898489
sir,-40.97685853904999
minimum,-44.21396059977273
nement,-41.00216743951407
salu,-40.30296334334157
essentiel,-38.81318980277668
stag,-35.04301899270541
pomp,-29.89942845851427
rez,-18.230063843269548
institu,-36.43278812758839
symp,-17.524495458406943
ansdeplus,-23.214964467832612
privil,-34.46347007304598
trahison,-24.171123873938885
creus,-43.13694191704476
coc,-41.276772029618094
tal,-39.56240059637838
chass,-32.26654223153135
del,-30.835658114913283
volut,-35.37665415574362
ennem,-41.377957538650385
nag,-43.76167886624086
mocratiqu,-24.924761039156106
carton,-19.24670967145985
caiss,-33.9851511120471
professionnel,-44.167709766001856
crach,-35.79531152467269
infect,-32.87186991884566
sach,-31.79886946561568
diplomat,-36.88082390711875
dedan,-9.544605551913268
gerb,-39.78326952696551
compagn,-32.850888067492896
embauch,-40.046407960445585
hu,-40.08761655356362
machin,-31.936222603076995
rural,-14.322940095465377
transparent,-20.325936671978855
japon,-41.94426788303426
div,-38.930877857689815
amit,-40.34389263281403
diminu,-35.447480160325746
ital,-39.67675396580459
absurd,-42.027282548445484
complet,-34.14750019193018
soleil,-21.647004193072167
moral,-34.691339113355355
pub,-20.576413711964836
intervent,-28.753307265238252
cert,-35.022147834852476
immunitair,-23.122172189760924
transport,-37.83496806791703
silenc,-16.904232930314695
passeport,-32.621274876695765
annul,-34.72740206719187
ibiz,-43.48812650072466
croissanc,-37.45852721648691
cial,-24.860431375119376
sid,-39.164943535967694
sais,-37.69454542055616
cat,-18.2032217832254
oreil,-36.779015748880866
sourc,-44.19797189925671
gvt,-37.330576288251
honor,-20.621662407373346
acharn,-19.07318275024904
histor,-32.23552094479662
anim,-39.13456401022762
fanatism,-45.259841633449454
islam,-40.235844872980735
tas,-3.9996282646392096
souc,-29.75518267623463
suspendr,-38.2944038138622
parf,-45.913031090569945
rajout,-32.32306905629841
pari,-38.70864398493469
pun,-42.594042923984404
tic,-3.8137228908912926
sall,-40.79751734777687
blabl,-46.99967515629972
cinq,-40.60153022673082
the,-13.050225681054417
tt,-38.96044943733475
parm,-30.35809959106189
persist,-32.0237162901015
vaccinon,-39.5347705416525
adapt,-31.94309852776254
entreprendr,-34.68504460552288
bris,-29.713933252053828
castex,-30.885630334285327
rav,-31.83555795959253
calcul,-40.35997409187366
drogu,-36.29262050235567
vagu,-36.78512139936327
fai,-22.41347320727001
net,-35.65723282742056
tyrann,-39.355250022516906
abus,-37.195099783385274
ruissel,-30.106454109803572
bott,-44.6585696980057
mytho,-16.291640318823383
maman,-25.51891525852718
fragil,-32.74117710630379
culot,-31.77438753417748
strasbourg,-24.813935108618097
bonheur,-31.753923157092135
parcequ,-23.323881735725404
met,-44.714611860080794
horreur,-37.713559091297036
ultra,-20.824461341230705
diffus,-34.925040166826236
centr,-38.159423295441876
gion,-36.858288405568814
claqu,-36.19951013954978
psycholog,-39.10765681551416
agricol,-41.498195369890254
na,-26.882545824462163
las,-48.36770146451508
dic,-33.383933712194164
bol,-27.73651303431328
mur,-41.900625114658915
recommand,-34.53431988723761
bord,-39.6528040630404
commiss,-37.92520446785122
commettr,-30.321144258939153
soulag,-15.82643510026027
industriel,-36.65431568518574
lourd,-47.892144830825195
monstr,-39.51133307080125
enl,-15.463257692039063
lectric,-31.180776253736266
vaxx,-27.338796191695074
chis,-9.926496524745538
avou,-38.112067686888615
obstin,-42.905853771984326
sanction,-35.228753516573555
effac,-39.147813174108244
visibl,-37.666919278002716
chaos,-26.563071983607475
basteint,1.6435197596641147
destitu,-39.427791670062376
hop,-27.211549709037875
effort,-35.917280453404715
provoqu,-35.59624139541453
internet,-38.9351065847912
champ,-28.84329572310995
film,-46.0203053168716
diabl,-20.014637067594414
rejoindr,-39.15698872301026
estim,-17.377683352414223
activ,-35.903187312188024
sdf,-36.97053822143705
relat,-34.59838863551968
branl,-29.657039905463574
alimentair,-34.653737568605564
progress,-44.28806535630758
papi,-37.50361282733059
mun,-32.389169124807886
me,-36.17322247757379
cair,-36.7326345453361
appauvr,-35.9651219191999
multipl,-35.565095238063364
fascist,-40.954662722458735
arc,-18.074328758918668
sein,-36.887378360626144
viru,-32.49439244848626
vaincr,-35.86241306705019
gliss,-2.1231586839227905
local,-44.39168306225023
pantin,-47.08080715250321
endorm,-39.456698519622144
racaill,-14.038737307794037
exclur,-34.24329374894873
correct,-17.67557151692541
formid,-15.235111639324343
opposit,-33.18597783192344
ill,-33.74205716197309
concitoyen,-35.82068831167018
asil,-38.612977139353
eme,-32.699223363337914
seringu,-34.224531259540086
pitau,-38.29641954462259
perso,-43.654835787378445
lien,-26.822866552183463
put,-43.177937823355904
chir,-35.97258727917127
barrass,-45.55003224158677
jointesmain,-8.046534711034045
fraud,-24.02038496121321
rev,2.8759625518251886
mckinsey,-36.325682223060795
difficult,-41.79056321456465
nourr,-41.5389734776788
moit,-38.25701345342985
naus,-4.808281376427328
colonis,-32.077886697228124
euxvisag,-3.402882326741485
bac,-36.04483750817802
ran,-32.13986444916999
huir,-37.61351738185147
terribl,-36.572196970348294
gatif,-41.917292628136
ensangl,-27.051891211984792
traver,-37.18143246534444
dibil,-38.19414266704662
applaudirapplaudirapplaud,-48.94750105663572
coupabl,-39.76258916650003
satan,-28.25794979458317
examen,-45.07079346486671
proposit,-42.69816857199589
particuli,-40.81755421329707
ambassadeur,-22.644587714801425
daill,-18.038161779418278
fum,-40.42503591387036
subvent,-33.43415595524038
austral,-18.75637030582299
olog,-38.584460993285745
opportun,-22.69457399682642
pri,-39.641016804379504
grac,-38.586449530696086
richess,-41.11994966622782
complic,-32.73620076500181
incit,-35.87599381844736
conduir,-32.45053326050822
sinform,-5.127800993496069
sommet,-3.807884395974086
travailleur,-40.801774997224484
pous,-36.97352316280869
argument,-40.22896976124119
origin,-40.91603792526792
mme,-35.80900946113652
triment,-39.21761165572971
environ,-35.87212883469069
fdp,-13.16462657335642
princ,-34.69467444692923
amateur,-25.27366448107285
colon,-12.417887902049012
nomm,-42.76565170817141
analys,-24.509169603551214
canad,-22.33378714509891
souffranc,-38.993055243613306
souriantvisag,-3.9313160848861273
bourgeois,-32.35574062266744
suiv,-40.156077833338124
personnal,-42.98428358944777
product,-32.719428105960205
peut,-43.59400743365321
nant,-14.853155710287961
emm,-33.59686625008895
recevoir,-41.23492505408976
ordon,-36.716802520150765
caf,-36.43074348684052
mim,-24.236216651245186
magiqu,-22.423534938556934
arrang,-42.699069074201425
couleur,-26.36839815430326
esclavag,-36.95801144238916
bienveil,-45.27688451116128
plair,-36.970450542376945
furieux,-39.46954524612987
applaudirteint,-4.475497453165869
pourritur,-46.648078550254574
impardon,-44.96703375952783
populair,-40.54133484674394
inscrir,-40.68293501935421
sacrific,-40.11748503670588
principal,-37.147340813816996
aah,-25.118392694997166
revanch,-28.635931906044757
al,-32.297498223131186
envisag,-31.454655672107766
cest,-41.83806165389474
destructeur,-46.61203648269252
issu,-27.489767603156007
brad,-35.53806666490619
couch,-34.4927790142262
instant,-36.22460716578207
disposit,-44.497422554333575
bisou,-32.05685294521261
boit,-41.234830227471285
tac,-3.9680285116904224
bar,-37.95632151069384
tris,-37.305790839465175
suppress,-35.57949353154222
bidon,-21.49426763220249
lux,-39.5671553921617
intent,-40.701049365374814
troll,-19.89716749793031
insupport,-38.04107159159725
contenu,-28.645176864798774
hallucin,-49.52911190339673
opinion,-30.28171519521852
ouf,-39.77167360165718
clam,-40.2137347412626
accueil,-45.881646791877465
lunet,-15.542176469831308
mentor,-35.30173683495547
ris,-43.12739926411375
loup,-36.91948931737551
e,-36.82917314424112
stock,-39.5227529285696
organis,-27.320364684859285
sauveur,-43.53567385142594
seau,-41.88725394765125
cynism,-45.320147163702686
isol,-31.84200054636579
terrain,-41.115228688606514
apre,-30.392747406000876
ado,-33.427454849796
tain,-43.468921137090476
ukrainien,-39.0521976465984
inver,-33.5445679145618
sac,-25.04652836516027
ril,-41.16934281462946
signal,-40.71164492460362
zon,-34.407567693884644
irr,-28.54973583856917
qual,-38.312693796167196
gourou,-23.197516848943252
fortun,-34.713359449083754
alger,-37.63527159630782
hauteur,-34.73800151244352
quid,-27.13608478340876
compar,-37.2527830037317
pologn,-34.94191690987402
durabl,-35.25390764191008
existent,-38.04325570960821
langag,-42.780010132360175
sbir,-31.131789823447345
admettr,-32.953569103667526
malin,-50.40494413626375
avort,-34.350181559287165
destin,-37.07037670641779
bye,-24.26426168183068
entreten,-38.754417947241265
accus,-35.57472400034041
cen,-35.7605721477771
consent,-31.07205009183983
ach,-37.503927630484256
nonaupassvaccinal,-43.1365596822101
rembours,-34.92097670658793
halovisag,1.1311159984322703
stigmatis,-37.22022880862727
matignon,-3.0714915972314647
profil,-19.16754577093045
culott,-28.397034120000594
rapatr,-34.11739243189988
voleur,-45.979474598720316
magog,-48.88821731942376
contraint,-35.53679100554722
survivr,-38.60227846543099
livreur,-17.548099940307786
pendanc,-28.528559842398117
fascism,-42.24732522024606
envah,-41.63083747919549
factur,-33.488653436085166
violat,-12.660887647563287
invent,-35.55650341774525
ing,-28.024157545319888
concr,-42.9879367024061
assembl,-36.111828601097166
vic,-25.57555688966098
marionnet,-45.21701025867584
bre,-27.20126735297145
end,-21.98774203926957
gor,-30.319258127764456
inscript,-31.749381962968133
insist,-39.95749125373423
trag,-31.988253108423358
obsessionnel,-29.44271731918328
lou,-31.69813836929772
rou,-30.314184495543223
altern,-28.560508128251104
fici,-38.47185784713671
baiservisag,1.3569496342270455
falsif,-26.58776314810283
asseoir,-39.14920532306248
lu,-11.85301811148969
amen,-34.18661909276018
consomm,-37.050068686308855
enjeu,-26.04884619033055
mist,-27.228015466170735
bomb,-37.641586618598126
tj,-31.820403120970187
mentair,-22.8223628260723
ternel,-43.33157284770571
substanc,-29.52527922333402
slogan,-39.51497334841988
couvert,-43.06575797906828
gonfl,-38.70249594157192
cord,-30.76581471184857
cot,-34.07877016332948
vach,-34.861836094934596
flipp,-37.185201035654096
enfer,-35.22253159830949
influenc,-36.8039164579265
chop,-18.531371437775192
probabl,-32.39362000133292
immens,-39.15829844156704
bruxel,-41.90986194769826
cor,-33.642591527941725
trah,-38.85680856375749
attal,-37.07657424205436
vre,-43.853891175436274
mair,-44.21527178999104
iron,-45.81945313119199
titr,-35.238712154486045
associ,-21.150580330909488
ecol,-27.73910893121827
poursuivr,-40.59436601145012
cialist,-31.05637178568881
motiv,-42.460113904204
ambit,-39.354363669302494
ressourc,-42.389649918463114
baratin,-46.13528977503467
concentr,-40.890542173687194
technolog,-42.751522307312314
à,-38.87615690782843
courb,-4.230528623921615
plaqu,-17.78676903555943
frapp,-28.957659384062566
mor,-22.87842569433339
parat,-18.137868601747332
ram,-29.22773667285278
coin,-26.46804091773366
beal,-36.95769750225994
ect,-9.199110186166708
nou,-35.27758313308758
pu,-28.85163149045235
violent,-39.23104727508762
jeanmicheltrogni,-25.966523740111395
op,-43.045867004370955
heu,-19.357575879592538
boycott,-35.17928354218321
adolescent,-41.911589786562296
mid,-32.99803679679149
costum,-36.026872667693645
investisseur,-28.2263122206236
miqu,-32.32927179878615
retrair,-40.329264166385855
larem,-26.343980947497347
exig,-38.08974189700045
trogneux,-30.836185507884633
combattr,-41.73413047577572
pendr,-40.84098833995461
fess,-18.95575954620249
adult,-29.281397295805302
encourag,-17.13929830492431
juin,-45.02093497347983
passdelahont,-41.61636296552867
amend,-40.77557371417098
inocul,-44.15030259902267
litr,-35.05227286478457
nat,-36.414518151561516
bois,-37.964459432498664
criv,-43.06205695474608
villag,-34.909705779858974
sahel,-40.761219472259874
construct,-39.86603084441405
hey,-34.75944286572199
rejet,-36.42683381893002
complot,-37.80884542009155
mien,-45.819314952932494
somm,-44.77414890245178
fourn,-39.992540154539924
antivax,-35.44736850507505
popular,-20.39178910147161
sot,-6.357396424722966
meurtr,-36.35032227699986
stad,-31.669162908534226
bours,-43.58900779944096
attitud,-31.19422782128701
ignobl,-41.7383416234915
talent,-21.382012127774235
peau,-41.968441144394866
pl,-14.22464894527603
outil,-40.891396081445066
expert,-38.69049282697968
ret,-41.932770107044476
cauchemar,-46.587245784374126
idem,-26.319683853870718
cress,-35.255444129064294
traduir,-36.69034316215857
max,-34.58452134120408
indispens,-44.51205937280059
lois,-37.71094761984356
galo,-25.11103599368597
frex,-49.251528287119015
meeting,-28.116139368391053
effondr,-46.628817871374345
critur,-42.21654412208125
giqu,-34.152528845040294
vacc,-31.850632951052873
blanqu,-41.804493022177176
queu,-22.91949308823488
eat,-18.166247158505
cabinet,-18.478109688023217
ego,-37.324969845336156
adieu,-42.59357332515522
garant,-32.93548006481388
justifi,-36.381894514660786
apl,-33.531540124467085
fuit,-42.45809525221601
perp,-39.81414962540863
arn,-30.21440335185717
mortel,-29.058677999249312
dam,-28.257360614946453
actual,-35.394287888259484
pag,-37.21745376728261
expr,-30.378495729007287
sansmoi,-42.222600087390155
chet,-42.78657153358208
professeur,-15.62964225831318
vri,-41.888588240966925
pipeau,-13.503029210510991
tail,-30.474129015912922
rendez-vous,-37.619327927450676
scolair,-26.33781474166954
possibil,-43.73745534812998
trembl,-28.697019139078737
rot,-24.307229559922753
chantag,-37.769238668934975
massif,-22.462989810412164
pierr,-36.40505370226187
client,-18.142834609845355
milieu,-36.69653396174561
guid,-34.90021032491821
ralism,-19.269202626032502
gloir,-38.20553896800963
traduct,-48.16044974883731
plomb,-42.00990573489597
connect,-11.469982970157412
hautteint,2.8036228449874114
sacrif,-34.96494284094676
perspect,-38.55676673658963
ciel,-19.71858768112084
melenchon,-42.8025640006185
adversair,-16.99179907089746
communiqu,-42.53940348603676
lectorat,-46.51670354422559
pil,-42.16702575478245
nial,-21.167612874856374
patr,-36.98756360656572
remption,-27.782622160406913
impression,-26.42638552450916
despot,-45.620351616836295
riv,-38.588160281743775
taill,-34.505832434548516
agit,-19.858351998598888
nuag,-28.591488913428964
tortur,-41.65052191151955
fossoyeur,-41.6185727080046
adopt,-22.000435088050097
justif,-37.07160344982165
actif,-31.958522116115635
next,-11.544315908934816
lip,-25.731167533822738
autosatisfact,-42.92902999400749
plat,-30.366662883621522
musulman,-42.87864663983611
coco,-35.75704960940609
rayon,-39.52463640603605
triomph,-20.918571078099504
quatr,-37.84110797599327
individuel,-37.56301378803279
articl,-41.729872216852044
minor,-37.07790975737401
pecress,-29.98860222587232
cobay,-39.740934380196876
marketing,-20.680300454714697
privatis,-41.67948952285896
sastr,-40.64219659094336
hark,-33.93389968683048
retr,-25.178944422065985
gler,-39.21425921841578
suc,-27.232370127703902
bis,-42.88331320956097
enfoir,-42.12205292016563
rem,-35.821399814271416
poid,-38.95714822651852
goss,-40.918991861948214
barbar,-18.505556556738597
voeu,-29.23844382307017
darmanin,-17.20650834285895
sem,-40.519965784824564
guichet,-22.698490335259198
to,-18.12569949269986
serr,-41.44064361604766
ss,-25.875050653574945
chauff,-35.300881401880766
empoison,-34.58801717713443
sistanc,-40.37646669185435
reparl,-45.08110176816899
foul,-38.317290732708564
cop,-39.01804241289265
isra,-36.088709231776846
admir,-42.478910952693795
toutou,-39.128922822795964
bus,-44.27005085338802
lund,-40.84849154291416
bal,-36.44924541901849
faill,-34.922503831830525
assist,-32.37613382286843
tv,-42.97226431211455
loyal,-31.014050541144883
ren,-41.83616040014399
eu,-35.499887218918126
tord,-30.446995874724024
for,-39.44709583907706
by,-28.80846587667673
descendr,-38.84424119856905
agenc,-21.056181805166
infirm,-40.54139959867207
favoris,-37.10020864275906
dophil,-37.58467053399215
tit,-38.02026007713675
reconquet,-14.927281689422811
pal,-26.299504348478784
glis,-15.32918009370678
nal,-38.921481798404365
secour,-45.45212485704737
ouais,-42.14239495532445
craqu,-42.174167228633834
familial,-37.19458653972583
mutil,-40.274320108945815
suff,-41.72100510692907
semestr,-29.4242103022822
sniff,-26.07524323575782
mut,-26.081560132646707
schwab,-27.429327422218922
liquid,-35.92749014554888
sirabl,-35.87991355726138
relev,-41.05956957749105
rigolo,-49.039606366363245
glac,-6.4327616490744575
joueur,-38.53120231699431
impact,-17.57421801204281
matiqu,-33.981734951106596
valoris,-37.74127212302377
intern,-40.60143185586331
bardel,-23.375043953450056
iem,-14.42695669006676
fleuron,-36.19993392005344
rar,-28.5574681328024
engendr,-37.36755119882942
abon,-18.75300557567431
paysag,-40.85022763497622
barqu,-45.81709517444473
horribl,-41.531170698560985
debout,-38.413030564923965
orient,-28.201805170032927
patholog,-42.82073797858142
sourd,-32.42565634094378
interrogationpoint,-3.3748789863472806
glan,-26.437736288473054
chapeau,-43.75406696361137
renforc,-38.95538122481789
cast,-40.47264125316494
vulgair,-31.48966660374438
entour,-34.320149453217184
tronch,-19.092307652017855
tenu,-36.122530172639465
morat,-31.388403820860916
sabl,-39.66735374920165
sactiv,-38.50192606412514
