words,sentiment_coeff
cel,-24.728613994362547
int,-11.587095795640405
hont,-27.501918289308183
ukrain,-12.580247703274164
don,-19.41773380081921
nous,-16.649243542016798
pet,-31.56759159081215
pourquoi,-26.25991588209537
mr,-14.442502803746367
ter,-20.932055880756526
seul,-25.887239841395008
droit,-17.85073745797063
ais,-24.327604609055854
polit,-18.041733110001957
rest,-3.5251792203726935
gen,-20.148065131467003
jam,-23.163122898480683
riantroul,1.3534934026710026
comment,-4.421076062909571
public,-18.395135995025473
mal,-27.241349776749036
pend,-18.844545048134425
fait,-22.781165508729863
cr,-19.041113628343275
fort,-20.236982289039467
roul,1.8275542861332317
bas,-5.922696528158176
main,-12.652973004691006
homm,-29.99883676203645
apr,-13.455826807387965
fin,-34.92188725976984
aid,-15.772932092994562
con,-21.3038614675802
tat,-19.35614946984608
car,-16.19443012732812
manu,-8.34165782661221
demand,-17.160965375737835
pauvr,-18.398846060795773
aucun,-17.095621139023322
just,-24.64091124561907
donc,-27.42644018102202
moyen,-12.778889995786288
joi,1.6332864640069082
poutin,-26.58048272566887
laiss,-14.449758965726046
leur,-2.7600021403925266
pai,-27.74689500006225
croir,-13.870089543744717
aim,-16.096913776931142
vi,-15.310201357109632
chos,-22.544294698896255
respect,-22.02036876764388
peu,-21.896442836462604
sanction,-17.34138822577269
tair,-32.972439579305984
t,-14.408687614584064
ni,-14.702710776909852
oeil,2.773563882719345
nerg,-14.824910715507482
que,-20.183056249720455
coup,-24.317532989585334
gouvern,-22.12593843169197
nouveau,-22.79772111444738
moin,-30.28365683470689
mieux,-22.30790439113774
trop,-33.94564389257223
avant,-18.54655725843258
tour,-19.79857028089227
touch,-23.36807880733825
travail,-16.66698763775051
sourir,1.9855675112481646
gaz,-19.706877674810094
besoin,-24.230965237857475
mainten,-19.0752628045111
chez,-2.704443566775838
continu,-22.724279749332688
histoir,-18.221965119817696
argent,-25.360733102747105
occup,-20.910870631133978
quelqu,-24.042017292749502
plac,-25.30751078472777
commenc,-29.883759890103857
cameroun,-25.719524666752587
attendr,-22.526189921277062
fois,-22.05396357110897
compt,-14.298404132769495
cher,-19.585376494341883
foutr,-20.8866807639602
sous,-29.23579372231934
uber,-25.19552753095909
point,-4.874228639608758
er,-29.796145969104302
sent,-20.615579629128657
chang,-21.543014196986434
emploi,-17.71112580527382
arme,-16.6252357002805
ann,-18.711866842268332
ch,-16.022621646416063
ri,2.0196816032320135
rendr,-20.753878359387
pas,-26.250597344896903
feu,-22.859920575438682
votr,-24.426087044739116
surtout,-31.043958803830492
tel,-13.409120603592568
ue,-23.45441220342393
plein,-22.380082379458212
esp,-23.79336073679919
parc,-21.487155583251223
arm,-19.853448739080214
imp,-18.06278519154836
qui,-4.477208159079071
rer,-13.022255184606676
no,-12.1250499257322
salair,-20.98981852840405
probl,-20.147505238847906
juillet,-22.86279912385147
am,-16.613698957805806
regard,-36.11441760514514
forc,-19.587675045674317
conom,-28.342139181785463
question,-30.769748962202538
certain,-21.65605383115488
combien,-20.89612702958232
serv,-19.408447417779914
mission,-25.726795232495746
bla,1.0652803914054434
sort,-22.914701153945185
boug,-11.649477668015102
aujourd,-13.919169947578322
bravo,-34.45965973913689
enfant,-17.67876706216392
discour,-24.70162228523731
ah,-25.914999984847228
beaucoup,-38.54978709516412
vaccin,-13.936164744781806
avec,-37.05672141222603
import,-23.227336007157582
fil,-27.71697843858596
tant,-29.80471299504155
merd,-32.43703911253423
travaill,-23.165396722683628
national,-20.11965064292305
deux,-24.644888264343336
cur,-22.205966269473247
entre,-26.33926967628918
gueul,-21.97217114738385
mot,-22.529198932194614
gal,-30.42320760268326
incend,-14.912037595228114
ment,-28.22524954375652
hui,-12.608827947177813
accord,-16.948421705766698
pleuvoir,-22.57698609591334
plan,-29.594299257771148
lieu,-27.56177791217954
au,-34.23573732308017
lui,-24.58670093973523
bouch,2.366321574016262
vendr,-20.343928296379108
comprendr,-14.153432958172397
etc,-33.720518506569164
vit,-27.255282220182924
sign,-5.589139747190757
clair,-11.688965770752114
par,-23.570924639079426
lir,-38.90282456584612
euro,-25.665951273137214
manqu,-28.40009824340189
vif,-13.12319112041112
rit,-25.149144117202756
deven,-38.30893069119032
clown,-6.263091654588049
bel,-21.04535315671106
trouv,-26.500156390419242
servic,-16.37498983340172
gr,-29.009043559804127
coeur,-6.336010669426047
vivr,-20.416004110994304
co,-30.774442447261688
perdr,-28.132990442119294
gag,-22.537792732584677
mort,-25.940390569914207
br,-22.355266586547828
être,-17.81208666588454
montr,-19.159814777256734
militair,-18.28431057043329
notr,-25.24934510830365
tiqu,-24.613614343782523
paix,-12.203828933352131
ami,-22.901133122520523
ferm,-6.957197935988678
v,-29.01463724676933
rir,2.775318617861598
canadair,-20.91107016151624
augment,-16.702585265427235
dont,-18.873772288072168
gros,-27.390738595588942
ricain,-19.07681267543753
oubli,-26.632836262809445
caus,-27.844634917937835
typ,-32.960961411976676
emmanuel,-20.78600254907841
prix,-17.72784262623284
mensong,-34.406262474031784
air,-25.575658768706703
agir,-19.826138086877908
mondial,-18.430772365803872
sinon,-33.749218544415115
port,-28.55549879204453
milliard,-25.872170660937204
fi,-35.73361770848884
nation,-26.609346703659742
climat,-14.701619964280635
ouvert,2.3487744970436277
mois,-18.82360172189108
femm,-29.7267641844041
accueil,-9.26282742711751
gard,-25.086870255883973
che,-7.42628021380778
ton,-34.33668108261442
appel,-26.303961026527794
cas,-36.319180775195186
voil,-23.69608001926524
haut,-7.927370205005213
soign,-16.68079530341166
jou,-19.070476210297084
usa,-24.164928274679458
raison,-28.152041680104674
jeun,-21.28951072419303
ten,-19.227336914657094
roug,-9.40751172079867
ministr,-32.413633178022366
ne,-31.42600669404678
propr,-22.509665369764782
souten,-18.938132983922195
beau,-23.193024864956246
ca,-28.86565689276111
fac,-24.5453459936573
rappel,-25.589403635486537
otan,-23.37988283301274
dev,-26.390536790913096
mec,-9.418307194333012
envoi,-26.014261436882425
dirig,-26.470983799308296
fl,-5.491517247219983
march,-18.590304567352828
souri,-3.6494317566660235
fou,-13.438927702171465
suspendr,-18.555208376426314
strat,-14.015216360524684
meilleur,-11.317003636475922
cid,-26.33846534878266
boudeur,-10.715203311701398
pleur,2.040777256504323
ration,-17.25813851207615
chef,-30.58191579431891
tir,-19.576852327099896
cout,-30.744054459988703
bonjour,-26.418523135490286
total,-32.41592328385786
tourn,-25.53575039692102
parol,-6.688053476343199
moment,-25.15588212367289
gagn,-31.19581068217528
social,-18.733728149717564
popul,-17.363379164749983
chaqu,-31.04062859143569
niveau,-19.172657330074408
vol,-31.770088144470986
mat,-19.769377101222254
tait,-35.011193037968084
vot,-25.47433653070841
prot,-18.213706796263637
tweet,-39.187293760421795
ici,-32.980038684306585
for,-30.77407406040418
ge,-21.388784049820046
ral,-19.147539846354366
pir,-37.97792637378908
truit,-19.674781435490488
citoyen,-24.903956896961606
ordre,-22.77112442662673
form,-4.503496330635313
souhait,-27.723689585344932
financ,-27.17178451600018
permettr,-25.095107891761614
anti,-19.77463008061061
rich,-24.47076758278502
clin,-6.978214806389309
terr,-29.94877931735162
ind,-17.972468004975383
trang,-26.153826096882124
visit,-35.90826406651583
ve,-15.16462426280235
dur,-28.720176204667737
mon,-20.084903243275953
vent,-24.25257406522557
sembl,-27.95997255004569
entendr,-26.766582534810173
enfin,-35.70220972611078
mauv,-28.287846530384353
emmerd,-40.24407866348085
puis,-19.633781155746295
courag,-28.51526674645907
million,-21.50760009530938
gi,-15.866768160430933
men,-28.859713514319168
id,-28.83500292604033
baiss,-25.327976878001262
faut,-33.81613876096027
covid,-25.76110615871438
achet,-29.153366691386505
attent,-18.251573401356552
vid,-19.57674783233712
compr,-33.89726999082431
achat,-27.142328778805275
voitur,-25.35603466847208
cour,-32.14196564807998
ci,-30.06757845390964
dan,-27.39799197874109
famill,-12.853308087156858
pons,-32.89742403817535
ben,-18.951954153010394
impos,-21.672767128866127
menteur,-13.706152317310867
rement,-27.23351043728985
ukrainien,-24.23653913910799
sen,-13.489792358375036
pondr,-28.106022105009732
entrepris,-20.551985566011474
journal,-9.951721562930532
inform,-22.249830342554233
ailleur,-20.011440831667734
cherch,-32.658158287479125
heureux,-14.757449030881581
action,-17.631554586733152
gar,-15.3901264819606
president,-24.61713279521425
simpl,-27.668218787610517
col,-12.03549486121763
sauv,-23.155856778333263
corrupt,-28.63846996272878
com,-32.22912241778068
exempl,-27.246646564844657
connaîtr,-28.201055694756658
boudeurvisag,-5.778003915569136
pouc,-3.824143520647666
projet,-21.782415211298037
alit,-23.19510752070356
viv,-43.84896621208097
respons,-26.327777495517214
faux,-33.91731028706633
cris,-16.763396636937493
dictateur,-18.149185118302388
dieu,-32.115293606954204
exist,-33.793561457651684
invest,-17.28579891695179
assez,-31.24892555167005
lum,-30.664128726367057
mocrat,-24.006783441535756
trol,-27.800268070708068
nom,-25.026794632379183
soutien,-19.458703513229192
ti,-24.940275937962017
messag,-19.28121971764402
test,-32.55890671053764
cul,-13.565770917064572
relat,-24.49642050930674
ridicul,-17.40397057327076
peur,-8.757077694505055
ensembl,-26.897352437986562
sport,-27.94893267026411
possibl,-35.62553722457123
justic,-18.68959079411251
affair,-26.361474234083005
valeur,-31.062575066434427
suivr,-35.490206628489965
essai,-33.99664782646099
aut,-27.085762165413726
joyeux,-13.613630835277165
utilis,-39.389960452034344
train,-26.26697035287836
partout,-30.913742529120803
vou,-19.133760929709187
expliqu,-26.89712398304511
continent,-19.370930742831163
ru,-25.010188342744097
sueur,2.310896579974144
eau,-24.86460962548574
ains,-24.37251224839423
fr,-26.124850504389425
hypocrit,-35.539597519169256
pos,-29.631995496026022
inflat,-20.88059609577852
sujet,-26.755018471986553
jusqu,-28.376202271526573
conner,-41.73013262384635
retour,-36.29538950348848
loin,-32.08468725419138
situat,-26.49088859042966
amp,-2.853205234397427
tax,-25.301308637716804
svp,-34.71830996656961
cess,-23.03163706454013
etat,-19.21855294170738
hein,-5.864761400482728
conseil,-25.677841798607897
genr,-39.1733017350396
pris,-33.21986249655524
di,-25.3943101227906
truir,-38.05472290118909
propos,-23.975214968785085
clownvisag,2.886087599736685
ducat,-35.68184479731636
trait,-27.625653385803403
incomp,-19.951754391653637
in,-33.10095030542515
paris,-23.365525150348745
colonial,-25.22276710340926
ro,-29.897512457001497
boss,-28.94915089287246
tomb,-28.3517084744558
lev,-7.726876278872838
cultur,-29.74162370232196
tap,-14.974729333629293
humain,-23.161194103656868
naz,-27.833362739840762
ou,-27.580009171469076
crim,0.0
girond,-16.276359200073323
confl,-21.109516309756405
figur,-18.347001330367885
loi,-17.801198845660554
dign,-19.306975410310283
yeux,-4.946015925329992
fonction,-23.88569800549495
assassin,-22.40193420096649
but,-35.50452633354129
aven,-28.88549027238037
battr,-34.14851202361027
refus,-20.845888961927464
renc,-27.109529656868954
fa,-33.69407288910741
rieur,-13.653363600057297
colon,-25.6669084606602
aliment,-22.91954114555179
jeuness,-26.867038358720766
pendanc,-22.28560921962436
puissanc,-31.960124902679315
nul,-35.602956796710345
criminel,-21.067328877964457
mesur,-20.037879489615115
oubl,-33.98699412623711
vis,-14.812158650630842
ress,-28.401685033820822
cision,-21.559788583538474
heur,-38.04918809687939
applaud,-38.44822396884107
cass,-32.81934695403695
propagand,-30.226524182655936
fond,-28.731732874367186
serr,-20.33722580668633
commun,-34.83108746604548
son,-25.04132322600274
concern,-26.90645046459569
masculin,-5.91400554667549
d,-28.07970318781195
risqu,-27.372907031703676
diplomat,-16.85833836809993
ger,-21.181202738052963
sobr,-25.894746416036764
chauff,-18.06814051554784
pen,-35.281194116503805
couvr,-35.58442841481507
sauf,-42.479939094542495
actuel,-26.552013363272494
pensantvisag,-5.43178893950867
marr,-32.21707434990087
pital,-35.17819497560423
prem,-26.134314990279254
allez,-20.536285112010148
libert,-26.865120405868158
profit,-27.92047677244638
imag,-30.247004531771754
teindr,-16.874273440343657
sup,-28.050766174065075
human,0.0
enti,-33.229358400763346
ressourc,-24.528325836033808
demain,-42.43286487921266
manipul,-16.270141952342016
polic,-35.29819378008417
froid,2.9198216255164526
major,-28.88268628927071
immigr,-23.769261240270836
blanc,-14.343854114339685
chanc,-38.53604294820473
sant,-29.569430860792306
mour,-28.15163897105946
velopp,-24.037690922336235
bi,-41.62683226140891
tain,-24.93799199961966
libr,-37.108155020907674
lutt,-17.71357598188668
ely,-35.90901992366803
hybrid,-14.95048542642708
premi,-37.73007955626857
avanc,-36.78737134785922
ruin,-30.961947734497404
malheur,-22.64948999035026
dout,-15.211119599512823
ly,-27.02330976877446
priv,-25.90618280621368
occidental,-31.76371259607437
absolu,-34.818066289259605
oblig,-19.591137438771465
patrimoin,-15.196943438721984
tement,-28.380831225157905
man,-27.98801856640598
idiot,-13.567741906877101
util,-36.01313214746563
ur,-10.788360343438793
personnel,-34.48989436483055
sub,-27.861770139608947
rialist,-16.15724750844332
fendr,-22.606355343003212
livr,-27.32295506131094
normal,-37.18465260241976
roi,-16.020729752481156
sal,-22.471773756444865
couill,-24.557633840227567
tra,-26.535027667258216
minsk,-18.508329440072167
valoir,-35.71919064931718
apprendr,-35.35218940310613
extr,-22.25307615885019
lib,-23.771733790303937
crois,-18.199007695833373
joindr,-14.169372277360866
ta,-35.81191473026025
repr,-29.988721422262206
langu,-10.535061385540246
faibl,-21.590000974007623
vieux,-13.493799383013219
pot,-28.95157122121455
solidar,-24.781464558296175
hiv,-35.21546361772563
guignol,-9.966004454624855
reven,-35.323146766580514
excellent,-38.581180077908165
mod,-34.35196184482573
taient,-22.358947193624452
n,-18.83623134515734
brigitt,-28.5485062953171
mdr,-7.814006591732311
colog,-35.667043532813736
arab,-19.04549686464579
lo,-22.08083446344192
inutil,-27.118966463684618
occident,-26.855861341038707
juif,-14.891523034683903
prochain,-32.56683063718278
conomiqu,-26.13147438636109
band,-27.933315467603922
attaqu,-23.87446173837453
contrair,-23.2495299864796
corrompu,-22.420492824419984
longtemp,-33.31420007916184
suit,-33.16851815222982
lectric,-21.808117528149815
syst,-31.636032054993088
bout,-34.31844249758627
rentr,-27.0344589527234
choix,-27.307430559860382
avion,-39.960996739766514
us,-21.97101003245428
pourt,-43.416774830362456
noir,-31.26162181455256
vir,-43.466772460081515
grer,-23.972323370269198
soldat,-25.336799765186655
allemagn,-20.400799064903307
not,-27.339502128033462
accept,-27.977325816784067
compl,-26.468733041792632
veil,-27.509442765065355
index,-6.018635312462447
rn,-31.392997553694958
afin,-21.49409888215422
intelligent,-32.43795872437581
effet,-31.848217724679504
jug,-23.544697445707875
pognon,-33.992864637566605
lorsqu,-28.141012857785206
ant,-29.608868398013215
tenc,-26.24742542997885
gt,-11.55399357456986
honneur,-22.389149821508983
mur,-41.820269084853855
chin,-35.403381752964314
derni,-42.90801925082924
ennem,-23.253462172773066
mckinsey,-31.54872215514699
enver,-33.71830539808287
terror,-25.775539788341824
cap,-35.648886648147254
nucl,-24.99112394973828
central,-22.252479649694536
essenc,-26.07247514088184
amour,-32.104947382721726
catastroph,-31.626887500245306
incap,-31.40780428433577
international,-15.625267762042476
moi,-39.513685103363066
hypocris,-31.17941036689973
acte,-24.7875651983676
mag,-18.922560249817558
industr,-31.06345385190382
dern,-33.33523598703374
racont,-37.11451359716803
go,-32.85057685413211
facil,-40.5776066753596
rout,-37.84137203741144
tard,-33.63828743403017
vu,-42.58207078590733
rieux,-15.7477017591471
tais,-35.33138005781237
abord,-35.72341601400626
dehor,-38.12750365110614
engag,-30.635990608311996
diff,-15.794643577539716
retrait,-33.9149403631348
fatigu,-7.117647266665144
lor,-18.7970501578415
emp,-21.632698361282895
photo,-34.265161613267786
grav,-35.148456074558155
colonis,-34.66365240270327
exploit,-33.1596853447592
particip,-22.493073409882427
nombreux,-18.12814857926028
interdir,-24.204558468506875
semain,-29.383160278755486
vulcain,-9.11186402248264
stop,-13.819760706733556
mitism,-21.143880702102095
unis,-26.92298883644535
franch,-34.5149317134829
solut,-34.03243942265081
uberfil,-15.86394832224627
ouvr,-23.27321242440475
tez,-31.08893089662542
mont,-30.24444364058901
honteux,-33.676031813419264
chois,-31.69909825766272
quenc,-14.939938200448932
direct,-34.9199753347376
invers,-20.175786491920878
union,-25.391031383847533
quip,-37.90156589384609
confianc,-42.84134264517857
annonc,-31.2364976930396
gion,-23.409365860137996
envi,-24.06070433537153
phras,-38.398757146320854
prof,-35.45107026919704
vill,-26.706529015807057
chacun,-37.58024134784842
toi,-23.105158829302674
sang,-29.758296786724838
souverainet,-27.6094400690866
civil,-23.56370268220759
ancien,-30.486209767553152
nau,-4.373334873484799
pill,-24.249847898029635
gaull,-14.865670112843407
futur,-34.73727097608426
prior,-32.40638387088057
cle,-28.83335488868679
nez,-4.345983013328215
tic,0.0
rapport,-28.060439720610155
vacanc,-32.536093563613875
pouss,-17.575058605173812
assur,-34.22297488090894
condamn,-22.771831395381348
cologiqu,-37.71528050580784
post,-39.276049491099855
effort,-34.4201682007536
bouffon,-39.86575189704505
voyag,-35.33150756278364
tac,0.0
erreur,-26.00663628202774
fonc,-5.632357045303252
cac,-10.390072399971265
path,-35.60266160483776
insult,-29.955498056562693
sultat,-33.89489054938803
quinquennat,-18.078164879193476
pied,-31.825199325847425
remettr,-38.28498910258927
zelensky,-20.365124807436096
ner,-22.922610079659066
soc,-30.66815818776996
hauss,-10.897861164559124
consomm,-35.82079927408428
mang,-25.29336056774444
produir,-27.596267227227045
urgenc,-38.471285239753065
pareil,-24.444770532716223
massacr,-22.209249331096846
souffr,-24.763913430505557
sc,-35.884783484843716
nuit,-33.95862525398259
ler,-27.32205019949302
long,-22.251817664167127
dessus,-15.022491242105897
boulot,-37.117008507871226
blagu,-5.576406546350042
assum,-39.45090904388774
det,-16.532133441984293
accus,-33.989380452609765
jeu,-27.058252360562054
hi,-27.885303431347303
rang,-43.23106467161006
suffir,-32.95333434468336
ok,-30.463699811667237
prim,-31.814160858630316
tent,-36.088948669702724
riel,-23.088626579178914
agress,-24.241772936146255
partag,-19.352742442613657
licit,-34.5545922336043
putain,-17.478220578071486
commentair,-30.43867327734854
remerci,-34.34585318763065
lol,-13.457890439965434
quitt,-39.46537473763483
milli,-28.29848353380502
proch,-30.70891008951553
mac,-15.484938402676919
bleu,-16.520384573741147
ex,-23.891279459813248
macrondestitu,-27.960941329102006
pein,-36.01400305515643
urgent,-26.9340806763084
hommag,-27.53416259656865
chi,-24.118091788668018
malgr,-33.71814651142978
alli,-36.19035285309701
soir,-28.02734258747427
truc,-38.703857495302096
plusieur,-28.605760221224493
passag,-37.12700647213833
allemand,-26.965014706585734
bilan,-35.76804081564013
danger,-40.217664222955676
smic,-19.078568650971835
contribu,-27.473318330011736
journ,-30.37663532120345
vision,-20.67183783960819
tien,-25.948897458472565
moral,-33.34550202735906
incroi,-17.611342896447727
dang,-26.857005359409012
masqu,-19.037716269823452
class,-14.797312403540435
manifest,-27.182935308456415
hor,-13.219799681727174
chaud,-35.84961467917979
plais,-32.495755929250976
alimentair,-34.51486612038411
retrouv,-29.30350466599063
dos,-23.273420229443616
vom,-40.96738773018713
construir,-29.095615281942525
inqui,-46.35930205833393
charg,-33.934152576673505
bah,-27.6207676629624
puisqu,-28.88594517277816
reprendr,-28.676877573026395
lection,-37.167159165108444
uvre,-27.717543480980016
barr,-19.738316848967482
derr,-35.52232253153283
provoqu,-28.800112377191425
handicap,-22.335372691484704
doubl,-6.918647247709772
remplac,-31.188955015430878
esprit,-26.92359791945757
couteau,-35.246037961258885
malad,-34.65346678591585
cit,-32.408505716099306
offrir,-35.1496688122357
fiert,-16.324675967294034
escroc,-38.39562055037643
paul,-12.175101276255749
soumettr,-28.41820192496911
retourn,-35.3245931407436
capabl,-37.05787867480076
poudr,-21.256254932058912
minin,-9.322015473079286
sidentiel,-28.5183028948309
dictatur,-31.417374309784417
amazon,-30.313422790506426
pit,-36.06281046743261
tranquill,-28.293322999444936
jet,-24.294297565028934
foul,-18.759470629629508
th,-29.937175014818443
dommag,-46.566901918733244
term,-29.01514909104033
sur,-12.158891931870892
uniqu,-40.707110516768864
coll,-32.004852282513184
programm,-26.48929590372959
pardon,-31.00547028787208
sp,-13.602003743229048
apport,-23.058857658526115
pi,-26.288522884168643
appr,-34.974122014257006
distribu,-29.492605720238203
tier,-31.27463092806385
cach,-37.4585751298516
pourr,-19.104978252220356
os,-5.106905973696936
comp,-34.938528275288284
rialism,-20.408168658005582
territoir,-26.324236417515902
lequel,-38.96814783885427
campagn,-27.926540186052282
renouvel,-37.580882520553075
mar,-23.888266502897412
mb,-23.73166736111792
mandat,-13.255391925085249
moqu,-14.707171988440422
richess,-23.100743239427665
soleil,-11.82257114163197
gauch,-31.166778336143015
alstom,-24.346416141723193
destruct,-39.06046269092873
front,-20.709212837991267
assembl,-13.970131265411792
support,-24.639203663797108
consid,-25.035033608059788
arrog,-40.84566306367188
moir,-31.594503491265744
ete,-28.6274340892192
final,-45.64095127820068
clar,-29.99684839418019
lectriqu,-33.00349919392293
fric,-30.91523944045496
crit,-32.350105401703495
dup,-36.43024241039391
rend,-32.13994639256465
termin,-30.795948031305873
appliqu,-31.787925014226627
ros,-33.63146547746739
magnif,-45.2321395012112
canicul,-29.27841568676572
macronnousprendpourdescon,-23.729805374557074
croi,-33.25188285833119
indign,-28.08938362576892
victim,-31.980256732493114
antis,-19.857478093507925
responsabil,-32.79677885146247
supprim,-29.56530366574151
guin,-21.8645508242069
souven,-42.43830455818286
lit,-16.18077345442127
habitud,-12.884749636931256
meur,-22.263015168324895
petain,-31.86822623424095
usin,-34.29893187544074
travers,-21.95209415858138
entrer,-36.7623202596674
exclam,-4.600125244727977
oh,-18.04445087574104
riqu,-22.945706437442638
darmanin,-33.791699414020705
allum,-25.551836765837336
faim,-27.587240700343326
preuv,-29.454231994933227
avis,-29.13361725254812
charbon,-27.691449984487907
dingu,-33.86427359522921
complic,-31.00222390659001
limit,-30.346528835633478
dent,-29.719866096539956
voleur,-39.275333999251835
jointesmain,-2.794656830239159
second,-40.97421818164974
facepalm,-6.582329760389716
menac,-26.709338779904066
lanc,-31.684462461463465
acc,-32.3784198511416
bloqu,-28.615069729307983
salut,-26.690068210682984
champ,-34.50533342409548
fiscal,-29.997225390514792
bruyammentvisag,1.9264473152924104
partenariat,-32.294730218460884
scandal,-29.59247369997809
ras,-19.042576911348434
mi,-16.137740042584362
hain,-28.07666618994097
budget,-26.265413123829028
acteur,-26.384445242495232
ha,-40.843723565155265
tion,-38.51575555208219
twitt,1.7519694965484824
vapeur,-1.6307792245323263
alg,-11.554630239224435
costum,-8.032637262667514
gorg,-34.70722338132934
coupabl,0.0
duir,-25.809858936019065
biden,-4.10216537728233
exact,-38.29472345360759
hurl,2.7087283293899693
interview,-7.4703785770506705
op,-27.35247190012996
difficil,-31.78717189094447
chaleur,-25.55549486797172
recevoir,-37.93009177048365
inject,-21.450850504524528
rever,-4.951941999230043
plaindr,-31.293190844686112
stp,-40.7139540601158
poqu,-36.12661680034953
sanitair,-27.390502181260697
crev,-32.319215721423916
per,-29.73194411510598
ensuit,-28.674536778101242
copain,-38.11902935632076
oser,-36.78907443500172
bref,-29.75756143366588
jaun,-18.953209327171155
thod,-30.036344564070962
dit,-39.62039322760555
posit,-29.46676740251798
stupid,-20.298587937363653
amus,-14.614935153507648
cen,-33.82907178335387
tendr,-42.741746911992
technolog,-35.918161570647456
saint,-11.943301448156962
jupit,-16.772669884575144
promess,-9.154704165390948
esclavag,-31.046284987355566
enfer,-23.891315772546317
all,-31.65788994747655
souffl,-5.232954946331487
dollar,-26.700013873774214
ador,-20.94507015854692
ignor,-27.783656091717887
sinc,-35.29276490762914
qu,-28.51023030604897
content,-30.91642752140397
effect,-25.88818416233448
islam,-23.722930496504485
effondr,-39.1182258972783
bordel,-13.403529257877992
chant,-16.285044528406925
enseign,-30.771567076139068
tabl,-35.57795311608747
combattr,-37.16482087868175
entrain,-40.30731103968416
cil,-18.51293299341279
connard,-48.1395057609663
violenc,-28.50793054154943
pollu,-27.341035928330964
nin,-38.9952089210824
mem,-35.10356601317098
envoy,-39.11273634761648
ball,-29.688274054376866
maison,-32.329589989799686
soi,-40.394421335351595
travailleur,-34.71950349615307
chinois,-34.92586621272532
carbur,-39.360387960175295
reb,-27.179460376667517
nerv,-9.303983650439566
prison,-39.68681506029439
selon,-28.2048055755529
cent,-32.285719434654034
imagin,-34.98543946699521
habit,-33.776885751217414
rencontr,-25.620194469502096
combat,-35.23537167875499
est,-26.966970233612592
visibl,-43.286868777705166
volut,-41.34555937683381
court,-27.970955142708736
der,-13.185139713852218
bienvenu,-28.992911914212925
blabl,-5.50976091324625
souverain,-27.011817660382157
dibl,-6.593474292290408
trist,-18.512168304060538
constat,-32.12698972548785
oeuvr,-40.102872045556175
imb,-17.258158311798784
polici,-26.41579186516965
gueux,-43.98465079405217
uni,-32.10987226033192
nourr,-26.576288995820494
nomm,-18.44690792562501
ouai,-28.96380528364017
nement,-32.84965668975896
dorm,-41.96037637540522
em,-40.43320613379304
pauvret,-20.199674224887488
arret,-24.734229415085014
sombr,-43.86216601591381
abrut,-42.7891362934565
gu,-16.926103707328803
rayon,-35.11733565901172
champion,-13.510415109381427
grec,-22.27223263920178
rapproch,-24.498591811524417
lign,-40.03167059246983
yaound,-36.64172398468888
gamin,-28.843873423541016
macronlahont,-40.834724341272114
jean,-33.505212856081585
homophob,-30.812324092443014
pro,-36.88249744450536
press,-29.540805537755226
coop,-26.421886838100647
format,-34.60577188983463
tromp,-17.398326514476576
coul,-44.509358024952085
assist,-38.567249754971904
capital,-32.50450667174067
impress,-41.26932922214516
lourd,-34.18575510251169
tocard,-41.89920166638484
comport,-39.16843466622184
etre,-35.71970247072834
apparent,-36.11830274283735
pitoi,-36.39134517325085
